article_id,year,firstname,surname,name,role_raw,gender,type
2012E067T087,2012,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2012E067T087,2012,Martin,HÁJEK,Martin HÁJEK,ředitel,M,M5
2012E067T087,2012,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2012E067T087,2012,Martin,HÁJEK,Martin HÁJEK,ředitel,M,M5
2012E067T087,2012,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2012E067T087,2012,Vojtěch,KOTECKÝ,Vojtěch KOTECKÝ,programový ředitel,M,M5
2012E067T087,2012,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2012E067T087,2012,Vojtěch,KOTECKÝ,Vojtěch KOTECKÝ,programový ředitel,M,M5
2012E067T087,2012,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2012E067T087,2012,Vojtěch,KOTECKÝ,Vojtěch KOTECKÝ,programový ředitel,M,M5
2012E067T087,2012,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2012E067T087,2012,Vojtěch,KOTECKÝ,Vojtěch KOTECKÝ,programový ředitel,M,M5
2012E067T087,2012,Martin,HÁJEK,Martin HÁJEK,ředitel,M,M5
2012E067T087,2012,Vojtěch,KOTECKÝ,Vojtěch KOTECKÝ,programový ředitel,M,M5
2012E067T087,2012,Slovensko,ČR,Slovensko ČR,také právě proto že jsou,M,?
2012E067T087,2012,Martin,HÁJEK,Martin HÁJEK,ředitel,M,M5
2012E067T087,2012,Vojtěch,KOTECKÝ,Vojtěch KOTECKÝ,programový ředitel,M,M5
2012E067T087,2012,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2012E067T087,2012,Vojtěch,KOTECKÝ,Vojtěch KOTECKÝ,programový ředitel,M,M5
2012E067T087,2012,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2012E067T087,2012,Martin,HÁJEK,Martin HÁJEK,ředitel,M,M5
2012E067T087,2012,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2012E067T087,2012,Martin,HÁJEK,Martin HÁJEK,ředitel,M,M5
2012E067T087,2012,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2012E067T087,2012,Martin,HÁJEK,Martin HÁJEK,ředitel,M,M5
2012E067T087,2012,Lukáš,DOLANSKÝ,Lukáš DOLANSKÝ,moderátor,M,M1
2012E092A007,2012,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2012E092A007,2012,Lucie,KOMŇACKÁ,Lucie KOMŇACKÁ,redaktorka,F,M1
2012E092A007,2012,Jaromír,KUBŮ,Jaromír KUBŮ,kasteálán,?,?
2012E092A007,2012,Lucie,KOMŇACKÁ,Lucie KOMŇACKÁ,redaktorka,F,M1
2012E092A007,2012,Yvonna,GAILLYOVÁ,Yvonna GAILLYOVÁ,ředitelka,F,M5
2012E092A007,2012,Petr,KULHÁNEK,Petr KULHÁNEK,primátor,M,M6
2012E092A007,2012,Lucie,KOMŇACKÁ,Lucie KOMŇACKÁ,redaktorka,F,M1
2012E150T035,2012,Jiří,PETROVIČ,Jiří PETROVIČ,redaktor,M,M1
2012E150T051,2012,Jiří,PETROVIČ,Jiří PETROVIČ,redaktor,M,M1
2012E149T048,2012,Jiří,PETROVIČ,Jiří PETROVIČ,moderátor,M,M1
2012E149T048,2012,Radek,WIGLASZ,Radek WIGLASZ,redaktor,M,M1
2012E149T048,2012,Společnost,OKD,Společnost OKD,se loni odvolala,M,?
2012E149T048,2012,Jiří,PETROVIČ,Jiří PETROVIČ,moderátor,M,M1
2012E149T058,2012,Jiří,PETROVIČ,Jiří PETROVIČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Ivo,ANDRLE,Ivo ANDRLE,ředitel,M,M5
2012E146T095,2012,Ivo,ANDRLE,Ivo ANDRLE,ředitel,M,M5
2012E146T095,2012,Martin,BARRY,Martin BARRY,architekt ředitel festivalu reSITE,M,?
2012E146T095,2012,Martin,BARRY,Martin BARRY,architekt ředitel festivalu reSITE,M,?
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,STACH,Daniel STACH,redaktor,M,M1
2012E146T095,2012,Martin,BARRY,Martin BARRY,architekt ředitel festivalu reSITe,M,?
2012E146T095,2012,Daniel,STACH,Daniel STACH,redaktor,M,M1
2012E146T095,2012,Martin,BARRY,Martin BARRY,architekt ředitel festivalu reSITE,M,?
2012E146T095,2012,Daniel,STACH,Daniel STACH,redaktor,M,M1
2012E146T095,2012,Martin,BARRY,Martin BARRY,architekt ředitel festivalu reSITE,M,?
2012E146T095,2012,Daniel,STACH,Daniel STACH,redaktor,M,M1
2012E146T095,2012,Martin,BARRY,Martin BARRY,architekt ředitel festivalu reSITE,M,?
2012E146T095,2012,Daniel,STACH,Daniel STACH,redaktor,M,M1
2012E146T095,2012,Martin,BARRY,Martin BARRY,architekt ředitel festivalu reSITE,M,?
2012E146T095,2012,Daniel,STACH,Daniel STACH,redaktor,M,M1
2012E146T095,2012,Martin,BARRY,Martin BARRY,architekt ředitel festivalu reSITE,M,?
2012E146T095,2012,Martin,BARRY,Martin BARRY,architekt ředitel festivalu reSITE,M,?
2012E146T095,2012,Martin,BARRY,Martin BARRY,architekt ředitel festivalu reSITE,M,?
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E146T095,2012,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2012E145T061,2012,Jiří,PETROVIČ,Jiří PETROVIČ,moderátor,M,M1
2012E145T061,2012,Jan,ČERNÝ,Jan ČERNÝ,redaktor,M,M1
2012E145T061,2012,Václav,KLAUS,Václav KLAUS,prezident republiky,M,M6
2012E145T061,2012,Jiří,PETROVIČ,Jiří PETROVIČ,moderátor,M,M1
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E129T007,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E129T007,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E125T071,2012,Jane,GOODALLOVÁ,Jane GOODALLOVÁ,britská primatoložka,F,?
2012E125T071,2012,Eva,PLÁNIČKOVÁ,Eva PLÁNIČKOVÁ,moderátorka,F,M1
2012E160A013,2012,Jorga,HRUŠKOVÁ,Jorga HRUŠKOVÁ,moderátorka,F,M1
2012E175A015,2012,Petr,LUTONSKÝ,Petr LUTONSKÝ,moderátor,M,M1
2012E175A015,2012,Petr,LUTONSKÝ,Petr LUTONSKÝ,moderátor,M,M1
2012E175A015,2012,Petr,LUTONSKÝ,Petr LUTONSKÝ,moderátor,M,M1
2012E175A015,2012,Petr,LUTONSKÝ,Petr LUTONSKÝ,moderátor,M,M1
2012E175A015,2012,Petr,LUTONSKÝ,Petr LUTONSKÝ,moderátor,M,M1
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Hana,SCHARFFOVÁ,Hana SCHARFFOVÁ,redaktorka,F,M1
2012E170T101,2012,Antonis,SAMARAS,Antonis SAMARAS,lídr,M,M6
2012E170T101,2012,Hana,SCHARFFOVÁ,Hana SCHARFFOVÁ,redaktorka,F,M1
2012E170T101,2012,Panos,TSAKLOGLU,Panos TSAKLOGLU,profesor ekonomie,M,M3
2012E170T101,2012,Hana,SCHARFFOVÁ,Hana SCHARFFOVÁ,redaktorka,F,M1
2012E170T101,2012,Mirto,KIRUSIOVÁ,Mirto KIRUSIOVÁ,nezaměstnaná,F,?
2012E170T101,2012,Hana,SCHARFFOVÁ,Hana SCHARFFOVÁ,redaktorka,F,M1
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Hana,SCHARFFOVÁ,Hana SCHARFFOVÁ,zpravodajka,F,M1
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Hana,SCHARFFOVÁ,Hana SCHARFFOVÁ,zpravodajka,F,M1
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Hana,SCHARFFOVÁ,Hana SCHARFFOVÁ,zpravodajka,F,M1
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Hana,SCHARFFOVÁ,Hana SCHARFFOVÁ,zpravodajka,F,M1
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Hana,SCHARFFOVÁ,Hana SCHARFFOVÁ,zpravodajka,F,M1
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Tomas,KULIDAKIS,Tomas KULIDAKIS,politolog,M,M3
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Tomas,KULIDAKIS,Tomas KULIDAKIS,politolog,M,M3
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Tomas,KULIDAKIS,Tomas KULIDAKIS,politolog,M,M3
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Tomas,KULIDAKIS,Tomas KULIDAKIS,politolog,M,M3
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Tomas,KULIDAKIS,Tomas KULIDAKIS,politolog,M,M3
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Tomas,KULIDAKIS,Tomas KULIDAKIS,politolog,M,M3
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Tomas,KULIDAKIS,Tomas KULIDAKIS,politolog,M,M3
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Tomas,KULIDAKIS,Tomas KULIDAKIS,politolog,M,M3
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Eva,HRNČÍŘOVÁ,Eva HRNČÍŘOVÁ,zpravodajka,F,M1
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Eva,HRNČÍŘOVÁ,Eva HRNČÍŘOVÁ,zpravodajka,F,M1
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Eva,HRNČÍŘOVÁ,Eva HRNČÍŘOVÁ,zpravodajka,F,M1
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Eva,HRNČÍŘOVÁ,Eva HRNČÍŘOVÁ,zpravodajka,F,M1
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Petr,ZAHRADNÍK,Petr ZAHRADNÍK,ekonom,M,M5
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Petr,ZAHRADNÍK,Petr ZAHRADNÍK,ekonom,M,M5
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Tomas,KULIDAKIS,Tomas KULIDAKIS,politolog,M,M3
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Petr,ZAHRADNÍK,Petr ZAHRADNÍK,ekonom,M,M5
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Petr,ZAHRADNÍK,Petr ZAHRADNÍK,ekonom,M,M5
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Petr,ZAHRADNÍK,Petr ZAHRADNÍK,ekonom,M,M5
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Petr,ZAHRADNÍK,Petr ZAHRADNÍK,ekonom,M,M5
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Tomas,KULIDAKIS,Tomas KULIDAKIS,politolog,M,M3
2012E170T101,2012,Bohumil,KLEPETKO,Bohumil KLEPETKO,moderátor,M,M1
2012E170T101,2012,Tomas,KULIDAKIS,Tomas KULIDAKIS,politolog,M,M3
